numero_inscricao,query
210059982347,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059982347;

WITH desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059982347)
)

SELECT 
    d.*,
    e.media_nota_redacao,
    e.media_comp1,
    e.media_comp2,
    e.media_comp3,
    e.media_comp4,
    e.media_comp5
FROM 
    db.enem.base_enem d, desempenho_estado e
WHERE 
    d.sg_uf_esc = e.sg_uf_esc;

WITH desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059982347)
)

SELECT 
    d.*,
    r.media_nota_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    db.enem.base_enem d, desempenho_renda r
WHERE 
    d.Q006 = r.Q006;
"
210060376434,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060376434;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060376434)
);

WITH estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060376434)
);

WITH estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060376434)
)

SELECT 
    (SELECT * FROM estatisticas_estado) AS estatisticas_estado,
    (SELECT * FROM estatisticas_municipio) AS estatisticas_municipio,
    (SELECT * FROM estatisticas_renda) AS estatisticas_renda;
"
210059246999,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059246999;

-- Estatísticas do desempenho no mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059246999)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059246999);

-- Análise do desempenho com alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059246999);
"
210061244814,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061244814;

WITH desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_estado,
        AVG(nu_nota_comp1) AS media_comp1_estado,
        AVG(nu_nota_comp2) AS media_comp2_estado,
        AVG(nu_nota_comp3) AS media_comp3_estado,
        AVG(nu_nota_comp4) AS media_comp4_estado,
        AVG(nu_nota_comp5) AS media_comp5_estado
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061244814)
),

desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061244814)
),

desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061244814)
)

SELECT 
    (SELECT * FROM desempenho_estado) AS desempenho_estado,
    (SELECT * FROM desempenho_municipio) AS desempenho_municipio,
    (SELECT * FROM desempenho_renda) AS desempenho_renda;
"
210061337637,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210061337637;

-- Estatísticas de desempenho em relação a alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337637) 
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210061337637);

-- Análise de desempenho em relação a alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210061337637);
"
210058954680,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210058954680
),
estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.nu_inscricao,
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    a.nu_nota_redacao,
    e.media_comp1 AS media_estado_comp1,
    e.media_comp2 AS media_estado_comp2,
    e.media_comp3 AS media_estado_comp3,
    e.media_comp4 AS media_estado_comp4,
    e.media_comp5 AS media_estado_comp5,
    e.media_redacao AS media_estado_redacao,
    m.media_comp1 AS media_municipio_comp1,
    m.media_comp2 AS media_municipio_comp2,
    m.media_comp3 AS media_municipio_comp3,
    m.media_comp4 AS media_municipio_comp4,
    m.media_comp5 AS media_municipio_comp5,
    m.media_redacao AS media_municipio_redacao,
    r.media_comp1 AS media_renda_comp1,
    r.media_comp2 AS media_renda_comp2,
    r.media_comp3 AS media_renda_comp3,
    r.media_comp4 AS media_renda_comp4,
    r.media_comp5 AS media_renda_comp5,
    r.media_redacao AS media_renda_redacao
FROM 
    aluno_dados a,
    estatisticas_estado e,
    estatisticas_municipio m,
    estatisticas_renda r;
"
210059589804,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    no_municipio_esc,
    sg_uf_esc,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059589804;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589804)
);

WITH estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_municipio,
        AVG(nu_nota_comp1) AS media_comp1_municipio,
        AVG(nu_nota_comp2) AS media_comp2_municipio,
        AVG(nu_nota_comp3) AS media_comp3_municipio,
        AVG(nu_nota_comp4) AS media_comp4_municipio,
        AVG(nu_nota_comp5) AS media_comp5_municipio
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059589804)
);

WITH estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059589804)
)

SELECT 
    (SELECT * FROM estatisticas_estado) AS estatisticas_estado, 
    (SELECT * FROM estatisticas_municipio) AS estatisticas_municipio, 
    (SELECT * FROM estatisticas_renda) AS estatisticas_renda;
"
210060441003,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060441003;

-- Estatísticas comparativas com alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060441003)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060441003);

-- Análise do desempenho com outros alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060441003);
"
210058573843,"
WITH aluno_dados AS (
    SELECT 
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        sg_uf_esc,
        no_municipio_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210058573843
),
alunos_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        COUNT(*) AS total_alunos
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
        AND no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
alunos_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda,
        COUNT(*) AS total_alunos_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.nu_nota_comp1,
    a.nu_nota_comp2,
    a.nu_nota_comp3,
    a.nu_nota_comp4,
    a.nu_nota_comp5,
    a.nu_nota_redacao,
    e.media_nota_redacao,
    e.media_comp1,
    e.media_comp2,
    e.media_comp3,
    e.media_comp4,
    e.media_comp5,
    r.media_nota_redacao_renda,
    r.media_comp1_renda,
    r.media_comp2_renda,
    r.media_comp3_renda,
    r.media_comp4_renda,
    r.media_comp5_renda
FROM 
    aluno_dados a,
    alunos_estado e,
    alunos_renda r;
"
210059247000,"
WITH aluno_dados AS (
    SELECT 
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059247000
),
comparativo_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
comparativo_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
comparativo_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.*,
    e.media_comp1 AS media_estado_comp1,
    e.media_comp2 AS media_estado_comp2,
    e.media_comp3 AS media_estado_comp3,
    e.media_comp4 AS media_estado_comp4,
    e.media_comp5 AS media_estado_comp5,
    e.media_redacao AS media_estado_redacao,
    m.media_comp1 AS media_municipio_comp1,
    m.media_comp2 AS media_municipio_comp2,
    m.media_comp3 AS media_municipio_comp3,
    m.media_comp4 AS media_municipio_comp4,
    m.media_comp5 AS media_municipio_comp5,
    m.media_redacao AS media_municipio_redacao,
    r.media_comp1 AS media_renda_comp1,
    r.media_comp2 AS media_renda_comp2,
    r.media_comp3 AS media_renda_comp3,
    r.media_comp4 AS media_renda_comp4,
    r.media_comp5 AS media_renda_comp5,
    r.media_redacao AS media_renda_redacao
FROM 
    aluno_dados a,
    comparativo_estado e,
    comparativo_municipio m,
    comparativo_renda r;
"
210061244815,"
WITH aluno_dados AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210061244815
),
estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_dados)
),
estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_dados)
),
estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_dados)
)

SELECT 
    a.*,
    e.media_nota_redacao AS media_estado_redacao,
    e.media_comp1 AS media_estado_comp1,
    e.media_comp2 AS media_estado_comp2,
    e.media_comp3 AS media_estado_comp3,
    e.media_comp4 AS media_estado_comp4,
    e.media_comp5 AS media_estado_comp5,
    m.media_nota_redacao AS media_municipio_redacao,
    m.media_comp1 AS media_municipio_comp1,
    m.media_comp2 AS media_municipio_comp2,
    m.media_comp3 AS media_municipio_comp3,
    m.media_comp4 AS media_municipio_comp4,
    m.media_comp5 AS media_municipio_comp5,
    r.media_nota_redacao AS media_renda_redacao,
    r.media_comp1 AS media_renda_comp1,
    r.media_comp2 AS media_renda_comp2,
    r.media_comp3 AS media_renda_comp3,
    r.media_comp4 AS media_renda_comp4,
    r.media_comp5 AS media_renda_comp5
FROM 
    aluno_dados a,
    estatisticas_estado e,
    estatisticas_municipio m,
    estatisticas_renda r;
"
